price,region,locality,type,bedrooms,bathrooms,area,rooms
650000,Sliema and St Julians Surroundings,Sliema,Penthouse,3,3,197,8
750000,Sliema and St Julians Surroundings,Sliema,Apartment,3,0,167,3
170000,North,St Paul's Bay,Apartment,3,1,67,6
372000,Central,Hamrun,Maisonette,1,1,213,10
160000,South,Marsascala,Apartment,2,1,67,4
192000,Sliema and St Julians Surroundings,Sliema,Apartment,1,1,68,3
375000,South,Marsaxlokk,Terraced House,3,3,167,9
375000,South,Marsaxlokk,Terraced House,3,3,133,8
385000,Central,Balzan,Apartment,3,2,146,8
260000,South,Zabbar,Maisonette,3,2,160,8
200000,Central,Birkirkara,Apartment,1,1,77,3
210000,Central,Birkirkara,Maisonette,1,1,76,3
585000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,136,7
390000,Sliema and St Julians Surroundings,Sliema,Apartment,4,1,155,6
375000,Central,Naxxar,Penthouse,3,2,151,7
303000,North,St Paul's Bay,Maisonette Solitary,2,1,98,5
875000,Sliema and St Julians Surroundings,Sliema,Apartment,3,3,145,10
250000,Sliema and St Julians Surroundings,San Gwann,Apartment,3,2,117,7
590000,Sliema and St Julians Surroundings,St Julian's,Penthouse,3,2,208,8
160000,North,St Paul's Bay,Apartment,1,1,55,3
180000,North,Bugibba,Apartment,2,1,100,5
185000,North,St Paul's Bay,Maisonette,2,1,84,4
275000,Central,Zebbug,Apartment,3,2,115,7
319000,South,Marsascala,Apartment,1,1,0,4
197000,North,Qawra,Apartment,3,2,120,7
198000,North,Qawra,Apartment,3,2,120,8
197000,North,Qawra,Apartment,3,2,120,7
255000,North,Qawra,Penthouse,2,2,94,6
240000,Gozo,Gozo - San Lawrenz,Apartment,0,0,0,0
435000,Central,Mosta,Penthouse,2,2,155,4
295000,Sliema and St Julians Surroundings,Gzira,Apartment,3,1,130,5
210000,Sliema and St Julians Surroundings,Swieqi,Apartment,3,2,99,7
298000,Sliema and St Julians Surroundings,San Gwann,Apartment,3,1,123,5
280000,Sliema and St Julians Surroundings,Sliema,Maisonette,2,1,160,5
495000,Sliema and St Julians Surroundings,St Julian's,Apartment,3,2,140,8
565000,Central,Mosta,Penthouse,3,1,243,5
350000,Gozo,Gozo - Sannat,House of Character,4,2,0,12
270000,North,St Paul's Bay,Apartment,3,3,0,8
325000,North,St Paul's Bay,Penthouse,3,2,0,7
255000,North,St Paul's Bay,Apartment,3,3,0,8
1375000,Sliema and St Julians Surroundings,Tigne Point,Apartment,3,3,209,9
195500,North,Mgarr,Maisonette,1,1,95,3
318000,North,Qawra,Apartment,3,2,152,6
275500,North,Qawra,Apartment,1,1,125,3
310000,North,Qawra,Apartment,1,2,150,4
650000,North,Mellieha,Penthouse,3,2,166,6
870000,Sliema and St Julians Surroundings,Sliema,Apartment,4,2,233,10
275000,North,Mellieha,Apartment,3,2,200,6
420000,Sliema and St Julians Surroundings,Bahar Ic-Caghaq,Apartment,4,3,180,11
426000,South,Paola,Townhouse,3,2,0,10
3400000,Sliema and St Julians Surroundings,Tigne Point,Apartment,3,3,224,9
208000,South,Fgura,Apartment,3,3,145,8
320000,South,Kalkara,Apartment,1,0,75,1
380000,Central,Floriana,Apartment,2,1,136,5
380000,Valletta,Valletta,Maisonette Duplex,2,1,0,6
550000,South,Birzebbuga,Penthouse,3,2,202,10
195000,North,St Paul's Bay,Apartment,2,2,99,5
210000,North,St Paul's Bay,Apartment,2,0,70,3
295000,North,St Paul's Bay,Penthouse,1,1,69,4
452000,South,Marsascala,Penthouse,3,1,225,7
750000,Sliema and St Julians Surroundings,Sliema,Penthouse,3,3,230,8
1050000,Central,Gharghur,Penthouse,3,2,261,8
269000,Central,Qormi,Maisonette,2,2,104,6
220000,North,Bugibba,Apartment,2,2,0,5
175000,North,St Paul's Bay,Apartment,2,1,90,4
4350000,Sliema and St Julians Surroundings,Madliena,Villa Semi-detached,4,4,781,15
303000,Central,Naxxar,Apartment,3,2,171,5
275000,North,St Paul's Bay,Maisonette,2,2,127,5
260000,North,St Paul's Bay,Maisonette,2,2,138,5
340000,Central,Attard,Apartment,3,2,170,10
710000,Sliema and St Julians Surroundings,Fort Cambridge,Apartment,2,2,191,7
900000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,188,6
206700,North,St Paul's Bay,Apartment,2,1,90,4
460000,South,Zabbar,Penthouse,2,2,100,5
1375000,Sliema and St Julians Surroundings,Fort Cambridge,Apartment,3,2,200,7
744000,Central,Qormi,Townhouse,3,2,370,9
5600000,Sliema and St Julians Surroundings,St Julian's,Townhouse,5,3,665,13
285000,Central,Balzan,Apartment,3,1,132,7
205000,Central,Birkirkara,House of Character,1,1,61,5
390000,Sliema and St Julians Surroundings,Swieqi,Apartment,3,2,0,6
225000,Central,Siggiewi,Apartment,2,2,90,5
3900000,North,Rabat,Farmhouse,3,1,4150,8
405000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,173,10
373000,North,Qawra,Apartment,3,3,150,7
245000,Sliema and St Julians Surroundings,Gzira,Apartment,2,1,85,4
245000,Sliema and St Julians Surroundings,Msida,Apartment,2,1,90,4
1275000,Central,Naxxar,Bungalow Semi-detached,3,1,740,6
260000,Sliema and St Julians Surroundings,Guardamangia,Apartment,3,1,180,9
375000,North,Mellieha,Penthouse,2,2,141,5
375000,North,Mellieha,Apartment,3,2,156,6
435000,Central,Zebbug,Penthouse,3,2,140,9
300000,North,Mellieha,Apartment,3,2,157,6
300000,North,Mellieha,Apartment,3,2,157,6
300000,North,Mellieha,Maisonette,3,2,142,6
150000,Sliema and St Julians Surroundings,Guardamangia,Apartment,1,1,54,3
230000,Sliema and St Julians Surroundings,Guardamangia,Apartment,2,2,96,5
260000,Sliema and St Julians Surroundings,Guardamangia,Apartment,3,2,106,6
270000,South,Fgura,Apartment,3,2,130,6
185000,North,Mellieha,Maisonette,2,1,78,5
250000,North,Qawra,Penthouse,1,1,137,3
195000,North,Qawra,Apartment,1,1,71,3
185000,North,Qawra,Apartment,1,1,71,3
175000,North,Qawra,Apartment,1,1,71,3
175000,North,Qawra,Apartment,1,1,74,3
185000,North,Qawra,Apartment,1,1,190,3
195000,South,Fgura,Apartment,3,2,85,6
2107400,Sliema and St Julians Surroundings,St Julian's,Townhouse,5,2,1280,13
995000,North,Salina,Terraced House,3,1,473,7
350000,Sliema and St Julians Surroundings,Msida,Site,0,0,86,0
460000,North,Rabat,Townhouse,3,1,62,7
165000,South,Zejtun,Apartment,2,2,95,5
197000,South,Zabbar,Apartment,3,2,130,6
630000,South,Qrendi,House of Character,2,0,160,7
208000,North,Bugibba,Apartment,3,2,92,7
130500,Central,Birkirkara,Apartment,1,1,51,4
581000,Sliema and St Julians Surroundings,Pembroke,Penthouse,3,1,168,5
581000,Sliema and St Julians Surroundings,Pembroke,Penthouse,3,1,168,5
306000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,96,5
296000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,96,5
281000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,96,5
306000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,94,5
296000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,94,5
281000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,94,5
306000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,94,5
296000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,94,5
281000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,94,5
306000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,96,5
296000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,96,5
281000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,1,96,5
236000,Sliema and St Julians Surroundings,Pembroke,Maisonette,3,1,104,5
477000,North,Mtarfa,Penthouse,2,1,150,4
278000,North,Mtarfa,Apartment,3,1,120,5
293000,North,Mtarfa,Apartment,3,1,117,5
303000,North,Mtarfa,Apartment,3,1,117,5
268000,North,Mtarfa,Apartment,3,1,120,5
283000,North,Mtarfa,Apartment,3,1,119,5
288000,North,Mtarfa,Apartment,3,1,117,5
258000,North,Mtarfa,Apartment,3,1,137,5
268000,North,Mtarfa,Apartment,3,1,117,5
320000,South,Birzebbuga,Apartment,3,1,90,7
850000,Central,Mosta,Bungalow Detached,3,2,254,7
276500,South,Tarxien,Apartment,3,2,144,6
285000,North,Mtarfa,Apartment,2,2,97,5
315000,North,Rabat,Apartment,3,2,150,6
285000,North,Rabat,Apartment,3,2,133,6
335000,North,Rabat,Apartment,3,2,192,6
315000,North,Rabat,Apartment,3,2,180,6
245000,North,Rabat,Apartment,2,1,94,5
2250000,Valletta,Valletta,Maisonette Duplex,2,1,150,7
500000,Central,Mriehel,Maisonette Duplex,3,2,170,7
220000,South,Ghaxaq,Apartment,3,2,134,6
210000,North,Qawra,Apartment,2,2,119,5
210000,North,Qawra,Apartment,2,2,119,5
205000,North,Qawra,Apartment,2,2,119,5
205000,North,Qawra,Apartment,2,2,119,5
205000,North,Qawra,Apartment,2,2,115,5
200000,North,Qawra,Apartment,2,2,119,5
205000,North,Qawra,Apartment,2,2,115,5
205000,North,Qawra,Maisonette,2,2,139,5
230000,North,St Paul's Bay,Penthouse,1,1,60,3
117000,South,Cospicua,Maisonette,1,1,40,4
250000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,2,80,5
235000,South,Fgura,Apartment,3,2,101,7
235000,South,Fgura,Apartment,3,2,126,7
420000,South,Zejtun,Townhouse,2,2,104,7
245000,South,Marsascala,Apartment,3,2,109,6
275000,Sliema and St Julians Surroundings,St Julian's,Apartment,2,2,84,6
340000,Sliema and St Julians Surroundings,Swieqi,Apartment,3,3,141,8
320000,Sliema and St Julians Surroundings,Swieqi,Apartment,2,3,141,7
137000,South,Senglea,Maisonette,1,1,36,4
215000,Sliema and St Julians Surroundings,Msida,Penthouse,2,2,95,5
400000,South,Xghajra,Maisonette,3,0,88,5
234000,North,St Paul's Bay,Apartment,3,2,131,6
223000,South,Birzebbuga,Apartment,2,2,115,5
168000,Sliema and St Julians Surroundings,Msida,Apartment,1,1,57,3
340000,South,Marsa,Townhouse,3,2,2500,12
240000,Sliema and St Julians Surroundings,Pieta,Apartment,2,1,105,4
171000,South,Santa Lucia,Apartment,3,1,90,6
405000,South,Fgura,Maisonette,2,2,158,8
320000,South,Fgura,Maisonette,2,2,99,7
950000,South,Zejtun,House of Character,2,2,598,6
299000,Central,Siggiewi,Apartment,2,2,125,7
299000,Central,Siggiewi,Apartment,2,2,125,7
165000,Gozo,Gozo - Marsalforn,Apartment,2,2,80,5
170000,South,Zurrieq,Apartment,2,2,93,5
266000,North,Mellieha,Maisonette Duplex,3,4,145,8
585000,Central,Qormi,Terraced House,3,2,255,9
295000,South,Kalkara,Studio Flat,1,1,60,3
280000,Central,Birkirkara,Townhouse,3,1,170,6
297000,South,Fgura,Apartment,3,3,170,9
440000,Central,Balzan,Penthouse,2,2,120,6
285000,Sliema and St Julians Surroundings,Swieqi,Apartment,2,2,98,5
302500,South,Paola,Penthouse,2,2,200,7
170000,South,Paola,Apartment,3,2,141,7
3200000,Central,Iklin,Farmhouse,0,0,8430,0
1275000,Sliema and St Julians Surroundings,Sliema,Apartment,3,4,285,13
443000,North,Manikata,Apartment,3,2,144,6
443000,North,Manikata,Apartment,3,2,131,6
258000,North,Manikata,Apartment,2,2,93,5
228000,North,Manikata,Apartment,2,2,85,5
328000,North,Manikata,Apartment,3,2,138,7
373000,North,Manikata,Apartment,3,2,162,6
206000,North,Manikata,Apartment,2,1,68,5
218000,North,Manikata,Apartment,2,2,91,5
303000,North,Manikata,Apartment,3,2,138,6
348000,North,Manikata,Apartment,3,2,162,6
293000,North,Manikata,Apartment,3,2,142,7
333000,North,Manikata,Apartment,3,2,162,6
303000,North,Manikata,Apartment,3,2,176,6
240000,North,Manikata,Maisonette,3,1,111,5
209000,North,Manikata,Maisonette,2,2,90,6
260000,North,Manikata,Maisonette,3,3,136,8
650000,South,Marsascala,Terraced House,3,2,265,7
325000,North,Mgarr,Maisonette,3,2,145,6
315000,North,Mgarr,Apartment,3,2,135,6
303000,North,Mgarr,Apartment,3,2,135,6
295000,North,Mgarr,Apartment,3,2,135,6
232750,Central,Birkirkara,Apartment,2,2,112,6
290000,South,Ghaxaq,Penthouse,1,0,103,2
255000,South,Zabbar,Apartment,3,2,146,6
133000,Central,Santa Venera,Maisonette,1,2,59,5
410000,Central,Attard,Penthouse,3,2,115,8
227000,North,Qawra,Maisonette,4,2,210,8
159000,Gozo,Gozo - Nadur,Farmhouse,2,0,102,3
245000,Gozo,Gozo - Xewkija,Penthouse,3,2,190,6
500000,North,Mellieha,Penthouse,2,0,126,4
195000,South,Marsaxlokk,Apartment,2,2,93,6
370000,South,Birzebbuga,Penthouse,2,2,238,7
259000,South,Luqa,Apartment,3,2,114,7
280000,Central,Naxxar,Maisonette,2,1,84,4
154000,Central,Hamrun,Apartment,1,1,66,3
1500000,Valletta,Valletta,Penthouse,2,2,177,6
386000,North,St Paul's Bay,Apartment,2,2,94,5
299000,North,Manikata,Apartment,3,2,112,7
276500,Sliema and St Julians Surroundings,San Gwann,Apartment,3,2,110,6
117000,Central,Hamrun,Apartment,1,2,64,5
266000,South,Marsascala,Apartment,3,2,122,6
130000,Gozo,Gozo - Nadur,Apartment,2,1,110,4
150000,North,St Paul's Bay,Apartment,2,1,70,5
280000,North,Rabat,House of Character,2,1,143,6
290000,Central,Attard,Penthouse,2,2,110,6
280000,Central,Attard,Penthouse,2,2,110,6
270000,Central,Attard,Apartment,3,2,122,7
277000,Sliema and St Julians Surroundings,San Gwann,Apartment,3,2,146,6
265000,Central,Attard,Apartment,3,2,120,7
245000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,3,153,6
260000,Central,Attard,Apartment,3,2,122,7
260000,Central,Attard,Apartment,3,2,120,7
285000,Central,Attard,Maisonette,3,0,125,5
275000,Central,Attard,Maisonette,2,2,117,8
199000,South,Marsa,Maisonette,2,1,94,4
479000,Central,Qormi,House of Character,3,0,240,4
395000,Gozo,Gozo - Ghasri,House of Character,3,3,288,8
395000,Gozo,Gozo - Ghasri,House of Character,3,3,288,8
325000,Sliema and St Julians Surroundings,St Julian's,Apartment,3,1,136,5
235000,South,Ghaxaq,Apartment,3,2,150,6
225000,North,Qawra,Apartment,3,2,150,6
325000,Sliema and St Julians Surroundings,Swieqi,Maisonette,3,2,131,6
270000,Central,Birkirkara,Townhouse,3,0,119,5
299000,North,Manikata,Apartment,3,2,110,6
230000,South,Cospicua,Townhouse,1,2,125,6
250000,Sliema and St Julians Surroundings,Gzira,Penthouse,1,2,74,4
320000,Central,Attard,Apartment,2,2,119,5
185000,Sliema and St Julians Surroundings,Gzira,Maisonette,1,1,70,6
220000,Central,Mosta,Maisonette,2,1,101,4
211000,Gozo,Gozo - Qala,Apartment,3,2,109,6
325000,North,St Paul's Bay,Apartment,3,2,131,6
325000,North,St Paul's Bay,Apartment,3,2,142,6
325000,North,St Paul's Bay,Apartment,3,2,131,6
325000,North,St Paul's Bay,Apartment,3,2,145,6
212000,Central,Qormi,Penthouse,2,2,110,6
175000,Central,Qormi,Apartment,2,2,110,6
207500,Sliema and St Julians Surroundings,San Gwann,Maisonette,2,3,118,6
276500,Sliema and St Julians Surroundings,San Gwann,Penthouse,2,2,104,5
282000,Sliema and St Julians Surroundings,San Gwann,Penthouse,2,2,114,5
275000,Central,Santa Venera,Penthouse,2,1,102,4
300000,Sliema and St Julians Surroundings,Gzira,Apartment,2,2,95,6
255000,Central,Zebbug,Apartment,3,2,127,6
255000,Central,Zebbug,Apartment,3,2,127,6
245000,Central,Zebbug,Apartment,3,2,127,6
245000,Central,Zebbug,Apartment,3,2,127,6
590000,Central,Birguma,Penthouse,3,2,170,7
205000,Sliema and St Julians Surroundings,Sliema,Apartment,1,1,56,3
340000,Central,Balzan,Penthouse,2,2,166,5
435000,Central,Qormi,Townhouse,0,0,400,0
195000,North,Mellieha,Apartment,1,1,55,3
435000,North,Mellieha,Penthouse,2,2,161,6
295000,North,St Paul's Bay,Apartment,2,1,110,4
155000,North,St Paul's Bay,Apartment,2,1,70,4
148000,Central,Birkirkara,Maisonette,1,1,72,3
480000,North,St Paul's Bay,Penthouse,3,2,158,6
365000,North,St Paul's Bay,Apartment,3,2,151,6
202000,Central,Santa Venera,Penthouse,1,1,76,4
425000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,151,8
395000,Sliema and St Julians Surroundings,Gzira,Penthouse,3,2,155,8
266000,Central,Zebbug,Penthouse,2,2,133,8
300000,North,Mellieha,Maisonette,3,2,114,8
390000,Gozo,Gozo - Xlendi,Maisonette,2,1,90,4
395000,Sliema and St Julians Surroundings,Pembroke,Apartment,3,2,129,7
305000,Sliema and St Julians Surroundings,Pembroke,Maisonette,2,2,105,6
223000,South,Ghaxaq,Apartment,3,2,137,6
213000,North,Qawra,Apartment,3,2,136,6
189500,South,Tarxien,Apartment,3,1,89,7
212000,South,Fgura,Apartment,2,2,101,6
233000,South,Fgura,Maisonette,2,2,126,6
372000,Central,Birkirkara,Maisonette,3,2,121,7
181000,South,Cospicua,Townhouse,2,2,119,5
266000,Central,Qormi,Apartment,3,2,167,7
266000,Sliema and St Julians Surroundings,San Gwann,Apartment,3,2,122,8
187000,Central,Birkirkara,Penthouse,1,2,205,7
30000,South,Fgura,Garage (Residential),0,0,18,0
295000,Sliema and St Julians Surroundings,Msida,Apartment,3,2,130,7
310000,South,Kalkara,Apartment,1,1,64,3
235000,North,Bugibba,Maisonette,2,2,65,5
1075000,South,Marsascala,Villa Semi-detached,3,2,420,8
346000,Central,Naxxar,Apartment,3,2,118,6
292000,Central,Fleur De Lys,Maisonette,2,2,91,6
266000,Sliema and St Julians Surroundings,Kappara,Apartment,3,1,119,5
250000,Gozo,Gozo - Marsalforn,Penthouse,2,2,129,6
225800,Central,Santa Venera,Apartment,3,2,110,6
420000,Sliema and St Julians Surroundings,Sliema,Apartment,3,1,121,5
350000,Sliema and St Julians Surroundings,San Gwann,Penthouse,2,2,97,5
250000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,1,97,4
245000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,1,97,4
270000,Sliema and St Julians Surroundings,San Gwann,Apartment Duplex,3,2,101,6
240000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,1,97,4
235000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,1,97,4
265000,Sliema and St Julians Surroundings,San Gwann,Apartment Duplex,3,2,101,6
220000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,1,97,4
250000,Central,Qormi,Apartment,3,1,110,7
445000,Central,Qormi,Penthouse,3,2,135,8
276000,Central,Qormi,Apartment,3,2,163,7
230000,North,Qawra,Apartment,3,2,125,6
268000,North,Qawra,Apartment,2,1,80,4
620000,Valletta,Valletta,Townhouse,0,1,107,1
160000,Valletta,Valletta,Maisonette,1,2,48,5
383000,Gozo,Gozo - Sannat,Terraced House,2,2,415,7
319000,South,Mqabba,Penthouse,2,2,200,5
350000,North,St Paul's Bay,Apartment,2,2,97,5
340000,North,St Paul's Bay,Apartment,2,2,97,5
224000,Central,Birkirkara,Apartment,2,2,115,5
224000,Central,Birkirkara,Apartment,2,2,115,5
234000,Central,Birkirkara,Apartment,2,2,124,5
210500,Sliema and St Julians Surroundings,Msida,Maisonette,2,2,129,6
215000,Sliema and St Julians Surroundings,Pieta,Apartment,2,1,92,4
239170,North,Rabat,Apartment,2,1,94,5
249800,North,Rabat,Apartment,2,2,104,6
233860,North,Rabat,Apartment,2,1,94,5
300000,South,Mqabba,Penthouse,3,2,135,7
360000,South,Mqabba,Penthouse,3,2,190,9
260000,South,Mqabba,Apartment,3,2,137,9
290000,South,Mqabba,Apartment,3,2,190,8
350000,Central,Iklin,Maisonette,3,2,122,6
330000,Central,Zebbug,Apartment,3,2,131,7
304000,South,Luqa,House of Character,2,1,110,6
325000,Sliema and St Julians Surroundings,Gzira,Penthouse,2,2,109,6
235000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,2,100,5
288000,South,Kalkara,Maisonette,3,2,148,8
435000,North,Rabat,House of Character,3,0,160,4
236000,South,Cospicua,Townhouse,2,1,85,7
180000,Sliema and St Julians Surroundings,Msida,Apartment,1,2,78,4
180000,Sliema and St Julians Surroundings,Msida,Apartment,1,2,78,4
180000,Sliema and St Julians Surroundings,Msida,Apartment,1,2,78,4
215000,North,St Paul's Bay,Apartment,3,1,104,5
290000,Central,Birkirkara,Penthouse,2,2,110,5
910000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,125,5
198000,South,Marsaxlokk,Apartment,3,1,97,5
200000,South,Zurrieq,Penthouse,1,1,73,3
530000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,160,9
470000,South,Kalkara,Apartment,1,2,132,6
430000,South,Kalkara,Apartment,1,1,123,4
460000,South,Kalkara,Apartment,1,2,168,6
515000,South,Kalkara,Apartment,2,2,115,7
325000,South,Kalkara,Apartment,1,1,94,5
505000,South,Kalkara,Apartment,2,3,150,9
745000,Sliema and St Julians Surroundings,Sliema,Townhouse,3,3,220,9
280000,Central,Siggiewi,Apartment,3,2,155,7
319000,Central,Qormi,Penthouse,3,2,240,8
495000,South,Kalkara,Apartment,2,3,150,9
395000,South,Kalkara,Apartment,1,1,162,5
620000,South,Kalkara,Apartment,2,3,227,9
1700000,South,Kalkara,Apartment,3,4,299,12
1700000,South,Kalkara,Apartment,3,4,315,10
1600000,South,Kalkara,Apartment,3,4,299,12
1600000,South,Kalkara,Apartment,3,4,315,10
770000,South,Kalkara,Apartment,2,2,150,5
1005000,South,Kalkara,Apartment,3,4,230,10
1040000,South,Kalkara,Apartment,3,4,243,10
750000,South,Kalkara,Apartment,2,2,150,5
985000,South,Kalkara,Apartment,3,4,230,10
1020000,South,Kalkara,Apartment,3,4,243,10
730000,South,Kalkara,Apartment,2,2,150,5
985000,South,Kalkara,Apartment,3,4,268,10
970000,South,Kalkara,Apartment,3,4,230,10
352000,Central,Santa Venera,Maisonette,3,2,185,10
390000,Central,Mosta,Penthouse,3,4,163,9
279000,Central,Birkirkara,Penthouse,2,1,102,4
185000,South,Zabbar,Apartment,2,2,81,5
185000,South,Zabbar,Apartment,2,2,80,5
182000,Central,Santa Venera,Apartment,3,2,113,6
145000,Sliema and St Julians Surroundings,Swatar,Apartment,1,1,55,3
230000,Sliema and St Julians Surroundings,Ta' Xbiex,Apartment,3,2,99,9
225000,South,Safi,Apartment,3,2,119,6
225000,South,Safi,Apartment,3,2,119,6
199000,Central,Hamrun,Townhouse,2,1,94,6
320000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,160,9
215000,Central,Birkirkara,Apartment,2,2,110,7
218000,South,Zabbar,Apartment,3,2,126,7
